x,y,z
-1127,623,-567
-1135,679,-495
-1087,695,-471
-1063,759,-455
-1007,775,-431
-967,791,-439
-903,807,-447
-1015,903,-415
-951,823,-423
-959,823,-439
-983,831,-391
-1007,815,-391
-1047,799,-439
-1135,815,-415
-1231,815,-439
-1287,767,-447
-1367,823,-439
-1399,839,-487
-1439,839,-455
-1535,879,-431
-1567,895,-463
-1583,911,-447
-1631,1007,-479
-1615,1039,-503
-1695,1119,-463
-1647,1175,-447
-1623,1239,-487
-1663,1279,-447
-1671,1319,-471
-1671,1383,-455
-1663,1375,-431
-1687,1415,-399
-1695,1431,-383
-1679,1415,-391
-1711,1447,-407
-1695,1415,-367
-1735,1407,-367
-1783,1431,-351
-1791,1399,-351
-1847,1391,-335
-1895,1399,-383
-1927,1383,-391
-1959,1391,-375
-1999,1407,-351
-2023,1407,-359
-2063,1391,-327
-2135,1399,-319
-2199,1399,-327
-2255,1343,-327
-2303,1375,-335
-2351,1343,-279
-2375,1327,-239
-2439,1319,-223
-2495,1279,-159
-2559,1239,-207
-2599,1207,-199
-2655,1191,-239
-2631,1175,-247
-2567,1119,-239
-2591,1127,-255
-2559,1119,-199
-2543,1087,-183
-2559,1079,-127
-2559,1039,-79
-2559,1023,-63
-2551,943,0
-2551,895,63
-2527,831,63
-2503,767,167
-2463,735,207
-2479,663,311
-2487,575,319
-2495,535,359
-2487,479,431
-2463,447,447
-2447,391,463
-2455,343,455
-2439,303,447
-2447,247,463
-2455,223,479
-2415,151,423
-2431,151,415
-2447,175,375
-2519,151,343
-2519,151,287
-2543,191,311
-2599,255,311
-2599,295,311
-2559,319,295
-2607,319,343
-2591,431,375
-2575,471,511
-2527,455,639
-2415,511,767
-2303,471,887
-2159,415,1055
-2071,383,1207
-2031,359,1343
-1983,263,1535
-2023,151,1655
-2111,7,1823
-2135,-183,1935
-2151,-279,2015
-2135,-463,2103
-2031,-615,2119
-1943,-751,2127
-1831,-847,2071
-1719,-903,2047
-1663,-951,2047
-1623,-1031,2055
-1591,-1023,2055
-1527,-1039,2031
-1519,-1119,2095
-1479,-1167,2071
-1423,-1175,2039
-1447,-1167,2047
-1447,-1127,2047
-1447,-1095,2047
-1471,-1055,2055
-1431,-1071,2087
-1423,-1047,2087
-1399,-991,2175
-1399,-999,2295
-1383,-1063,2287
-1319,-1087,2359
-1287,-1183,2423
-1247,-1263,2487
-1199,-1415,2519
-1127,-1535,2607
-1063,-1751,2655
-967,-1999,2695
-839,-2303,2663
-687,-2527,2599
-599,-2743,2615
-511,-2895,2647
-423,-3110,2631
-319,-3166,2559
-287,-3142,2511
-287,-3078,2455
-271,-2990,2359
-319,-2839,2247
-351,-2719,2143
-511,-2487,2103
-599,-2239,2055
-695,-2039,1959
-743,-1847,1935
-759,-1759,1791
-807,-1695,1775
-863,-1575,1711
-911,-1535,1695
-959,-1495,1663
-1015,-1439,1631
-1015,-1335,1615
-1023,-1311,1591
-1023,-1239,1551
-1023,-1191,1559
-1055,-1103,1535
-1071,-1055,1495
-1055,-999,1511
-1047,-935,1527
-1039,-831,1503
-1023,-799,1463
-1063,-767,1471
-1055,-719,1471
-1055,-719,1463
-1063,-735,1503
-1095,-767,1487
-1087,-839,1535
-1063,-927,1535
-1055,-983,1551
-1023,-1055,1559
-1055,-1159,1599
-1047,-1255,1631
-1047,-1383,1647
-1087,-1503,1711
-1127,-1567,1735
-1151,-1631,1743
-1183,-1695,1775
-1287,-1743,1791
-1375,-1751,1863
-1439,-1735,1879
-1551,-1719,1903
-1687,-1663,1983
-1791,-1607,2031
-1951,-1527,2031
-2135,-1447,2055
-2399,-1335,2103
-2575,-1263,2135
-2855,-1167,2135
-3294,-567,887
-3070,-455,807
-2895,-319,863
-2735,-207,887
-2655,-119,871
-2607,0,847
-2599,23,783
-2575,87,719
-2623,175,711
-2695,159,607
-2727,199,591
-2767,239,463
-2807,271,431
-2807,263,351
-2823,303,295
-2799,303,255
-2799,359,231
-2751,383,191
-2735,407,215
-2695,423,175
-2671,439,167
-2639,471,175
-2559,479,151
-2551,527,111
-2511,567,143
-2463,631,151
-2431,663,191
-2375,687,183
-2319,719,215
-2271,751,263
-2223,759,303
-2175,783,311
-2143,823,343
-2119,855,423
-2063,847,431
-2071,903,463
-2007,943,455
-2015,959,471
-1983,1015,487
-1919,1071,463
-1895,1087,479
-1887,1151,431
-1847,1215,479
-1807,1239,439
-1767,1303,431
-1719,1367,415
-1671,1423,399
-1655,1439,415
-1599,1439,399
-1591,1455,383
-1583,1463,367
-1543,1455,343
-1503,1479,343
-1503,1471,287
-1495,1495,287
-1487,1511,263
-1487,1519,231
-1463,1535,223
-1479,1591,231
-1471,1591,199
-1447,1631,167
-1439,1631,159
-1423,1647,167
-1407,1663,135
-1359,1647,119
-1391,1663,159
-1375,1679,151
-1367,1679,143
-1367,1719,127
-1407,1727,151
-1407,1791,151
-1399,1791,119
-1423,1823,71
-1431,1863,71
-1447,1879,47
-1455,1943,0
-1391,1967,0
-1439,1991,-79
-1423,2031,-95
-1439,2063,-151
-1471,2071,-119
-1479,2063,-159
-1519,2047,-199
-1551,2015,-191
-1607,1959,-159
-1647,1927,-151
-1663,1943,-119
-1783,1919,-111
-1823,1831,-119
-1959,1791,-103
-2047,1735,-135
-2127,1655,-151
-2239,1583,-159
-2335,1551,-351
-2463,1495,-223
-2575,1431,-263
-2623,1391,-343
-2695,1415,-311
-2735,1343,-391
-2791,1327,-447
-2903,1247,-479
-2911,1215,-447
-2919,1119,-455
-2919,1039,-383
-2927,887,-351
-2919,767,-295
-2927,623,-191
-2942,495,-103
-2927,359,0
-2895,215,143
-2823,15,247
-2743,-167,375
-2671,-311,479
-2535,-455,599
-2383,-551,719
-2295,-575,783
-2111,-631,863
-1951,-671,943
-1815,-679,999
-1655,-679,1079
-1543,-639,1175
-1407,-703,1207
-1279,-719,1223
-1183,-767,1215
-1087,-791,1223
-975,-823,1255
-847,-879,1263
-751,-879,1287
-671,-927,1247
-615,-975,1175
-575,-983,1159
-527,-975,1127
-479,-983,1055
-455,-951,1055
-423,-887,1023
-415,-847,975
-383,-807,959
-383,-783,903
-383,-751,975
-351,-735,935
-319,-743,1007
-303,-735,999
-287,-727,999
-271,-775,1015
-255,-775,1047
-223,-799,1047
-215,-815,1079
-183,-831,1111
-175,-839,1111
-143,-847,1183
-79,-799,1167
0,-799,1175
63,-783,1215
135,-759,1231
247,-775,1247
351,-767,1279
447,-783,1303
535,-887,1319
615,-959,1407
735,-1079,1415
775,-1231,1479
887,-1343,1503
951,-1471,1543
1055,-1639,1591
1135,-1775,1655
1183,-1863,1727
1199,-1991,1735
1183,-2047,1791
1151,-2119,1815
1103,-2135,1839
1055,-2151,1863
967,-2127,1863
863,-2103,1871
759,-2055,1943
663,-2055,1951
631,-2023,1999
583,-1999,2047
527,-1951,2055
495,-1935,2071
439,-1959,2103
335,-1951,2103
239,-1991,2095
167,-2007,2111
39,-2071,2079
-55,-2143,2103
-151,-2255,2047
-255,-2263,2031
-367,-2319,1967
-511,-2303,1911
-719,-2303,1855
-791,-2271,1791
-903,-2191,1775
-983,-2127,1695
-1095,-2063,1647
-1159,-1927,1631
-1223,-1783,1591
-1311,-1639,1535
-1359,-1527,1471
-1415,-1351,1415
-1407,-1183,1415
-1415,-1015,1335
-1431,-871,1271
-1479,-711,1191
-1511,-575,1119
-1519,-415,1023
-1535,-303,863
-1535,-199,767
-1575,-55,607
-1543,7,479
-1519,71,295
-1495,103,143
-1535,79,95
-1543,127,-15
-1535,23,-119
-1535,135,-167
-1535,87,-247
-1543,95,-351
-1511,103,-319
-1511,103,-351
-1479,135,-303
-1487,151,-327
-1471,143,-287
-1479,199,-255
-1503,199,-143
-1511,247,-103
-1527,279,0
-1599,343,23
-1607,359,63
-1655,399,87
-1679,415,95
-1703,471,87
-1735,543,167
-1767,623,191
-1759,735,175
-1799,791,263
-1767,871,335
-1791,967,367
-1767,1055,439
-1639,1215,495
-1719,1279,535
-1703,1415,535
-1679,1551,575
-1655,1703,527
-1631,1791,487
-1687,1879,431
-1727,1999,375
-1791,2087,263
-1791,2191,167
-1799,2287,79
-1767,2303,47
-1759,2327,-23
-1743,2359,-47
-1743,2367,-95
-1703,2391,-111
-1735,2327,-127
-1663,2407,-135
-1631,2423,-135
-1551,2399,-119
-1535,2431,-95
-1487,2407,-39
-1519,2351,-23
-1623,2279,0
-1687,2247,7
-1735,2167,0
-1767,2167,0
-1767,2167,0
-1759,2135,55
-1767,2095,39
-1807,2047,103
-1823,2047,95
-1871,2031,87
-1879,1967,39
-1847,1951,-47
-1855,1927,-15
-1823,1919,-47
-1799,1879,-79
-1647,1447,-207
-1663,1407,-207
-1599,1351,-207
-1615,1367,-151
-1575,1327,-127
-1543,1327,-31
-1519,1327,0
-1463,1319,63
-1455,1335,151
-1399,1295,239
-1335,1279,367
-1279,1247,511
-1231,1151,671
-1119,1119,791
-1055,1023,935
-935,919,1055
-855,831,1111
-775,751,1167
-703,663,1215
-631,567,1239
-567,487,1287
-487,367,1335
-367,271,1351
-279,127,1351
-183,0,1359
-47,-167,1351
79,-255,1311
183,-423,1287
295,-631,1311
375,-831,1231
463,-1023,1247
495,-1223,1223
503,-1455,1207
511,-1671,1151
495,-1879,1119
471,-2143,1095
519,-2343,1023
511,-2551,967
519,-2663,895
487,-2823,791
479,-2871,735
447,-2919,671
431,-2934,607
351,-2911,511
303,-2927,495
183,-2695,343
135,-2639,247
-23,-2551,175
-127,-2407,167
-151,-2207,159
-231,-2039,159
-247,-1863,191
-295,-1599,247
-367,-1287,343
-439,-991,407
-519,-623,471
-607,-367,511
-687,-71,575
-775,279,655
-887,543,767
-903,767,855
-823,887,975
-711,943,1151
-591,863,1327
-415,799,1535
-175,767,1807
167,767,2039
495,759,2287
863,799,2463
1175,903,2575
1455,1087,2607
1687,1279,2503
1815,1543,2423
1751,1823,2183
2223,2015,2119
2591,2383,1975
3054,2879,1703
3494,3366,1567
3870,3878,1607
4062,4158,1687
3862,4278,1847
3606,3838,1975
3286,3230,2031
2919,2695,1991
2559,2159,1863
2175,1807,1791
1943,1535,1655
1727,1399,1575
1543,1391,1479
1375,1391,1335
1263,1407,1183
1167,1511,1079
1079,1647,903
1015,1639,791
951,1647,655
887,1631,559
767,1687,519
711,1631,495
647,1599,559
655,1583,695
711,1535,799
759,1415,967
831,1335,1111
831,1151,1263
927,991,1463
999,767,1607
1055,495,1695
1047,159,1791
1071,-111,1799
1119,-391,1791
1215,-559,1695
1063,-767,1607
1063,-1015,1495
975,-1207,1375
887,-1367,1255
751,-1575,1167
767,-1735,1047
791,-1847,959
767,-2039,823
759,-2135,719
695,-2303,639
607,-2431,503
511,-2503,471
455,-2527,391
343,-2535,263
255,-2495,207
151,-2359,127
31,-2231,55
-55,-1983,15
-159,-1727,-151
-223,-1503,-191
-271,-1279,-255
-351,-1119,-311
-359,-975,-367
-415,-807,-495
-447,-711,-519
-463,-615,-559
-463,-607,-599
-463,-567,-655
-479,-639,-671
-391,-703,-687
-335,-751,-615
-279,-791,-511
-183,-799,-375
-111,-759,-255
0,-639,-119
63,-543,7
127,-375,143
191,-247,263
255,-151,383
255,15,543
287,143,735
343,295,871
423,351,1071
559,471,1335
815,575,1503
959,711,1591
1199,767,1639
1311,895,1695
1519,967,1655
1727,1143,1591
1791,1207,1519
1815,1399,1407
1927,1583,1287
2039,1791,1191
2103,1951,1063
2231,2095,1143
2359,2247,1183
2527,2327,1279
2639,2423,1431
2783,2391,1519
2895,2191,1567
3014,1943,1575
3030,1583,1591
2927,1263,1535
2751,983,1447
2583,815,1391
2343,711,1375
2207,679,1327
2023,679,1279
1903,711,1191
1839,743,1103
1807,823,1079
1759,839,1031
1719,911,967
1679,951,959
1631,983,895
1527,1023,903
1407,1031,887
1223,1039,959
1095,975,959
1007,927,999
903,831,1039
855,751,1111
791,655,1151
759,511,1239
727,383,1295
671,215,1311
647,31,1335
615,-143,1327
607,-343,1295
615,-551,1271
607,-759,1199
591,-951,1111
543,-1255,991
495,-1423,935
455,-1591,775
423,-1719,695
359,-1807,639
327,-1975,511
231,-2111,479
111,-2303,351
-23,-2391,279
-183,-2535,207
-263,-2535,135
-367,-2551,71
-455,-2479,23
-511,-2375,7
-527,-2303,0
-559,-2167,-31
-527,-2047,0
-479,-1887,31
-399,-1775,39
-327,-1647,71
-303,-1543,47
-255,-1415,63
-255,-1271,55
-191,-1103,95
-175,-919,31
-135,-775,-23
-127,-575,-39
-103,-375,0
-87,-175,0
-111,-55,63
-151,111,143
-199,271,215
-263,303,423
-287,351,543
-247,335,823
-119,335,1151
0,335,1335
191,391,1551
431,407,1775
639,439,1919
991,479,2015
1255,575,2111
1487,735,2223
1727,823,2287
1903,991,2279
2127,1175,2271
2327,1335,2223
2551,1519,2143
2815,1719,2063
3054,1831,1983
3326,1943,1943
3622,2135,1983
3814,2159,2047
3782,2199,2095
3702,1959,2039
3494,1727,1975
3214,1407,1943
2879,1207,1887
2575,1031,1783
2319,959,1727
2103,863,1687
1959,831,1623
1823,815,1503
1775,855,1455
1703,847,1335
1687,903,1303
1671,975,1215
1631,1039,1143
1591,1119,1127
1567,1175,1063
1527,1199,1031
1415,1215,999
1279,1215,1023
1079,1199,1039
943,1159,1071
783,1111,1199
543,1103,1255
439,983,1303
343,887,1367
319,727,1471
311,559,1535
327,391,1615
359,159,1679
423,-87,1703
447,-319,1695
511,-615,1711
631,-2479,535
511,-2511,487
431,-2479,383
343,-2455,351
239,-2303,271
71,-2167,223
-23,-2039,127
-127,-1887,95
-239,-1743,103
-319,-1607,71
-431,-1479,47
-511,-1359,23
-535,-1263,-15
-575,-1239,-39
-583,-1191,-79
-583,-1119,-103
-527,-1071,-95
-495,-967,-127
-423,-879,-103
-383,-751,-95
-311,-623,-39
-263,-487,7
-255,-311,87
-255,-143,191
-191,0,327
-231,127,455
-231,127,639
-223,183,903
-175,191,1151
-95,247,1351
63,223,1583
271,287,1831
495,335,1991
719,431,2159
975,479,2231
1263,623,2239
1471,775,2239
1655,943,2159
1839,1119,2111
2071,1319,2087
2287,1551,2047
2503,1743,1951
2783,1967,1887
3118,2071,1887
3534,2303,1991
3822,2479,1863
3910,2351,1823
3774,2199,1783
3478,1927,1679
3142,1631,1655
2719,1431,1591
2367,1255,1503
2047,1103,1423
1791,983,1335
1615,903,1279
1415,847,1231
1263,791,1119
1199,807,1023
1143,799,951
1087,831,823
1103,863,743
1079,959,687
1095,1047,599
1143,1191,543
1183,1271,511
1255,1359,479
1087,1319,815
1047,1295,903
1015,1223,1047
983,1159,1215
951,1031,1335
879,911,1519
823,783,1695
799,567,1791
759,327,1983
743,87,2055
767,-175,2151
727,-447,2183
759,-735,2159
767,-1063,2119
767,-1335,1999
743,-1583,1903
663,-1863,1791
751,-2127,1695
863,-2303,1527
943,-2455,1351
1039,-2535,1183
1063,-2575,1087
1047,-2615,999
975,-2655,863
903,-2623,743
791,-2591,679
719,-2559,639
591,-2423,535
463,-2303,487
319,-2183,463
167,-2039,423
15,-1831,415
-127,-1639,455
-319,-1295,447
-519,-1103,439
-751,-815,383
-895,-519,375
-1031,-215,287
-1127,15,247
-1167,223,167
-1183,359,151
-1127,487,127
-1079,495,199
-1007,503,327
-895,479,503
-799,383,799
-695,367,1095
-575,335,1447
-463,415,1767
-279,471,2103
-79,543,2391
119,663,2687
335,815,2855
527,983,2990
807,1199,3006
1039,1519,3030
1279,1887,2942
1487,2087,2974
1911,2279,2783
2447,2399,2695
3126,2990,2679
3750,3582,2815
4350,3966,3086
4846,4214,3366
5022,4294,3446
5022,3694,3342
4542,3086,3182
3878,2527,2958
3062,2055,2623
2247,1791,2311
1599,1687,2047
1143,1535,1855
823,1359,1703
671,1279,1583
583,1279,1535
519,1191,1335
455,1135,1215
495,1167,1103
495,1199,1015
527,1159,863
567,1279,767
599,1399,719
631,1527,647
623,1647,591
655,1783,511
719,1911,487
775,1959,439
807,2047,383
839,2063,407
815,2087,423
847,2079,439
775,2039,495
727,1975,543
679,1879,599
567,1743,639
447,1615,695
383,1431,679
295,1311,767
255,1183,799
199,1079,879
151,951,911
111,895,935
55,799,991
15,767,1079
-15,655,1095
-15,631,1199
-39,615,1231
-39,559,1303
-23,551,1375
-31,495,1503
-31,447,1631
-55,351,1791
-127,295,1887
-127,151,1991
-135,0,2095
-111,-167,2207
-79,-335,2207
-55,-511,2231
0,-687,2295
0,-887,2303
71,-1063,2335
127,-1255,2327
263,-1455,2359
359,-1655,2343
455,-1847,2351
551,-2015,2367
687,-2159,2391
863,-2327,2415
1023,-2487,2399
1247,-2567,2391
1415,-2663,2383
1567,-2751,2375
1671,-2783,2319
1791,-2695,2295
1791,-2575,2247
1751,-2383,2135
1695,-2207,2079
1591,-1975,1935
1519,-1759,1871
1479,-1551,1759
1447,-1375,1743
1383,-1199,1671
1311,-1023,1615
1239,-911,1583
1119,-767,1543
959,-671,1455
831,-607,1439
751,-591,1391
615,-527,1407
447,-519,1391
231,-511,1407
-63,-495,1471
-319,-511,1527
-639,-519,1527
-887,-663,1591
-1143,-775,1655
-1175,-1127,1775
-1471,-1095,1615
-1943,-1279,1495
-2751,-1447,1303
-3678,-1535,1031
-4470,-1559,719
-4934,-1471,183
-4686,-1623,-439
-4118,-1087,-1119
-3654,-591,-1391
-3190,-279,-1783
-2631,15,-2087
-2055,439,-2191
-1447,575,-2207
-975,687,-2183
-743,903,-2151
-671,1071,-2023
-671,1071,-1879
-847,975,-1767
-951,895,-1623
-1127,799,-1535
-1247,615,-1567
-1367,463,-1631
-1503,343,-1735
-1623,287,-1799
-1679,295,-1879
-1743,319,-1951
-1711,335,-1999
-1639,407,-1951
-1551,479,-1903
-1415,511,-1767
-1287,543,-1607
-1103,583,-1407
-887,647,-1191
-607,671,-967
-399,695,-727
-191,711,-583
15,711,-399
247,735,-279
383,727,-191
479,791,-127
551,855,-111
559,935,-55
535,975,-63
511,1031,-95
495,1095,-103
471,1119,-175
487,1111,-183
455,1079,-159
439,1055,-151
383,1039,-151
423,983,-135
415,935,-127
447,927,-87
447,919,-31
487,903,55
551,871,111
591,855,223
655,855,287
735,799,383
791,735,463
927,671,583
1031,559,639
1087,463,679
1223,367,783
1295,255,847
1439,215,935
1575,127,1007
1679,79,1127
1807,39,1239
1919,-31,1271
1983,-119,1367
1999,-199,1423
1951,-255,1455
1991,-271,1495
2023,-279,1583
2055,-263,1687
2047,-295,1751
2063,-319,1847
2007,-375,1959
1975,-455,2063
1919,-503,2151
1807,-615,2279
1703,-687,2399
1583,-847,2487
1439,-967,2535
1295,-1167,2559
1183,-1263,2591
1023,-1415,2615
839,-1519,2599
687,-1663,2671
471,-1791,2591
279,-2039,2559
103,-2215,2511
-79,-2503,2359
-255,-2847,2263
-255,-3334,2103
-615,-3670,1791
-815,-4094,1567
-1199,-4398,1319
-1599,-4662,1063
-2111,-4582,791
-2527,-4206,599
-2775,-3742,543
-2719,-2950,319
-2535,-2335,159
-2247,-1951,63
-2007,-1423,-103
-1783,-975,-311
-1487,-503,-511
-1111,-231,-743
-719,-159,-951
-783,-39,-1119
-335,0,-1231
-239,0,-1319
-95,-287,-1407
7,-303,-1447
-95,-383,-1447
-55,-463,-1455
-255,-583,-1399
-407,-735,-1335
-551,-887,-1271
-711,-1079,-1231
-735,-1239,-1239
-775,-1319,-1167
-751,-1431,-1111
-679,-1479,-983
895,-63,863
871,-47,879
887,0,863
879,55,839
879,79,879
895,79,895
927,87,959
1063,79,1007
1215,79,1063
1303,55,1095
1479,63,1207
1655,87,1287
1815,103,1359
2007,95,1439
2095,151,1455
2175,191,1471
2175,263,1391
2143,391,1423
2079,559,1415
1991,735,1399
1879,895,1335
1719,1055,1327
1567,1231,1223
1439,1407,1215
1343,1575,1183
1287,1695,1167
1279,1791,1151
1287,1847,1135
1327,1855,1079
1375,1855,1087
1439,1791,1103
1487,1791,1087
1471,1791,1103
1503,1751,1095
1479,1751,1087
1423,1751,1103
1367,1759,1039
1327,1759,959
1335,1807,967
1303,1839,967
1319,1807,935
1287,1751,927
1279,1679,991
1263,1575,991
1263,1487,999
1223,1399,1015
1263,1279,1031
1231,1167,999
1191,1119,1007
1167,1023,1023
1167,983,959
1183,951,991
1199,967,935
1199,1007,919
1223,1023,967
1183,1071,991
1119,1103,1007
1079,1071,1047
983,1103,1239
951,1095,1351
823,991,1487
767,895,1655
711,751,1791
655,615,1991
599,487,2135
559,359,2295
439,231,2423
423,127,2519
327,-39,2607
239,-231,2727
159,-447,2807
55,-663,2799
0,-935,2815
-63,-1223,2775
-103,-1431,2639
-111,-1639,2559
-71,-1839,2439
-39,-2031,2327
-47,-2175,2159
-15,-2319,2047
0,-2503,1967
23,-2623,1815
15,-2791,1719
0,-2966,1591
-47,-3174,1431
-103,-3254,1335
-199,-3270,1183
-287,-3198,1127
-391,-3006,1103
-495,-2751,1071
-527,-2447,1095
-607,-2191,1047
-631,-1951,1023
-647,-1759,927
-671,-1591,895
-639,-1447,823
-591,-1311,767
-527,-1207,655
-479,-1143,623
-447,-1143,535
-463,-1119,511
-423,-1207,407
-439,-1263,351
-455,-1415,287
-447,-1535,271
-471,-1647,223
-495,-1759,215
-511,-1791,191
-615,-1791,175
-655,-1735,159
-727,-1607,199
-783,-1423,207
-839,-1255,191
-903,-983,191
-871,-727,191
-887,-543,215
-879,-279,271
-983,127,447
-815,271,391
-767,495,447
-751,647,631
-751,767,799
-719,863,975
-719,871,1191
-655,783,1375
-599,623,1631
-463,607,1831
-287,567,2071
-63,583,2343
191,623,2575
511,687,2743
799,839,2863
1127,975,2871
1455,1087,2919
1935,1351,2966
2335,1575,2934
2783,1831,2863
3214,2199,2615
3582,2567,2583
3838,2911,2575
4070,3222,2551
3926,3470,2391
3598,3406,2287
3262,3150,2175
2815,2815,2079
2535,2431,1999
2159,2295,1959
1911,2007,1967
1639,1767,1911
1455,1583,1847
1287,1407,1807
1183,1223,1751
1079,1047,1623
1055,911,1479
1015,791,1327
967,751,1183
967,711,1047
943,767,959
903,871,879
911,1079,887
975,1247,831
1007,1319,735
1039,1455,695
1079,1519,639
1103,1575,615
1087,1631,583
1111,1687,631
1111,1703,623
1071,1703,583
1039,1631,671
1015,1623,679
983,1559,679
895,1511,695
831,1423,767
767,1359,807
735,1247,815
671,1151,831
623,1063,927
599,983,999
543,935,1063
487,895,1143
471,807,1271
431,743,1367
495,679,1439
487,543,1631
487,391,1783
511,223,1839
503,71,1903
511,-63,1975
543,-239,1991
567,-447,1959
631,-591,1983
671,-751,1991
703,-927,1863
703,-1103,1887
663,-1279,1831
639,-1455,1791
639,-1639,1719
607,-1767,1647
623,-1935,1535
663,-2055,1423
711,-2151,1343
727,-2239,1215
719,-2247,1167
743,-2295,1087
767,-2239,1007
759,-2231,919
759,-2239,863
767,-2191,767
735,-2143,727
759,-2071,647
727,-2007,583
679,-1935,607
623,-1863,535
599,-1815,511
535,-1743,495
479,-1663,455
327,-1599,495
143,-1527,495
-199,-1455,479
-607,-1351,495
-1095,-1175,503
-1735,-943,303
-2391,-671,103
-3038,-407,-247
-3534,-87,-759
-3838,191,-1271
-4038,375,-1791
-3398,383,-2423
-2783,471,-2903
-2103,407,-3078
-1519,167,-2966
-1335,95,-2599
-1407,-63,-2095
-1303,-231,-1655
-1063,-391,-1191
-783,-591,-975
-575,-743,-711
-495,-735,-511
-319,-655,-255
-143,-471,0
15,-223,199
191,0,343
335,159,495
423,335,591
567,543,663
655,727,711
847,839,767
959,911,815
1175,975,807
1335,1023,863
1527,1135,855
1751,1215,823
1871,1311,855
2047,1527,831
2151,1671,839
2319,1791,879
2479,1895,1047
2519,1983,1207
2511,2031,1367
2527,1791,1479
2543,1351,1391
2535,1023,1423
2471,735,1367
2319,503,1423
2199,311,1455
2039,207,1455
1911,135,1455
1775,79,1415
1671,0,1351
1559,63,1287
1455,47,1263
1391,63,1167
1319,151,1119
1271,223,1063
1199,271,1047
1135,351,1047
1111,423,1015
1047,463,1047
1023,519,1095
1007,551,1119
927,567,1255
831,567,1335
703,575,1455
583,471,1623
495,375,1735
415,295,1903
335,207,2047
303,15,2159
271,-119,2231
247,-351,2295
559,-2375,1807
567,-2479,1695
583,-2527,1647
607,-2559,1551
615,-2575,1439
615,-2615,1407
607,-2623,1335
535,-2559,1319
527,-2479,1287
479,-2367,1279
447,-2263,1231
415,-2119,1271
439,-1999,1279
431,-1863,1311
431,-1743,1279
431,-1663,1279
399,-1535,1279
391,-1399,1279
391,-1271,1191
375,-1191,1135
351,-1095,1079
303,-1039,1047
255,-1007,975
231,-1007,879
175,-1007,863
71,-991,831
-79,-975,775
-271,-975,719
-527,-879,575
-911,-767,479
-1383,-583,327
-1903,-335,15
-2343,-79,-367
-2583,87,-855
-2559,287,-1167
-2303,367,-1639
-2047,351,-1887
-1639,247,-2023
-1391,135,-1871
-1135,7,-1639
-1039,-47,-1255
-903,-71,-863
-711,-119,-495
-495,-167,-87
-255,-159,231
0,-143,519
159,-63,895
359,135,1199
567,327,1407
823,551,1567
1055,759,1679
1183,1031,1727
1327,1199,1647
1439,1351,1567
1511,1495,1495
1623,1607,1407
1791,1727,1399
2111,1823,1343
2407,2239,1343
2727,2575,1287
3086,2807,1495
3334,3062,1687
3358,3150,1799
3350,2903,1791
3246,2471,1695
3070,1999,1583
2871,1591,1527
2519,1311,1463
2255,1191,1447
2015,1071,1431
1831,951,1415
1671,807,1383
1559,711,1335
1511,615,1215
1455,591,1135
1407,559,1087
1383,543,991
1311,583,911
1319,623,863
1263,663,823
1247,759,767
1231,823,671
1223,919,655
1247,999,607
1215,1087,615
1151,1127,663
1079,1103,751
1015,1095,815
879,1055,927
791,1015,1039
719,871,1207
647,791,1295
599,687,1359
575,567,1535
583,447,1583
583,311,1703
591,231,1831
647,47,1919
687,-143,1943
703,-383,2039
727,-575,2055
735,-823,2023
775,-1039,2015
863,-1255,1935
895,-1455,1879
951,-1631,1783
983,-1791,1631
1023,-1871,1575
1079,-1959,1471
1175,-2055,1375
1167,-2135,1303
1175,-2207,1271
1191,-2239,1151
1167,-2263,1103
1167,-2239,1007
1103,-2239,991
1063,-2191,935
1023,-2119,943
959,-2039,879
887,-1951,863
807,-1791,839
783,-1663,839
727,-1519,815
647,-1423,799
551,-1279,799
487,-1175,783
351,-1071,767
